account_id,open_date,kyc_risk_score,segment,fraud_ring_id,open_day_offset,account_age_at_sim_start_days,is_cold_start,decision_day_offset,account_age_days_at_decision
acct_382d0a2ed2,2024-05-11,0.25883879139906335,legit,,-600,600,0,90,690
acct_c4dd4ae292,2024-12-13,0.14407458826063924,legit,,-384,384,0,90,474
acct_da31bc3e8f,2024-01-04,0.1604566295731541,legit,,-728,728,0,90,818
acct_1c8a3f6b93,2024-07-29,0.1886947494005023,legit,,-521,521,0,90,611
acct_9326adc901,2024-04-08,0.29919227019766803,legit,,-633,633,0,90,723
acct_d8b15ffea7,2024-12-12,0.0,legit,,-385,385,0,90,475
acct_b1b6b0210a,2025-02-22,0.15571875660789963,legit,,-313,313,0,90,403
acct_f685d222d3,2024-10-17,0.25950580573649673,legit,,-441,441,0,90,531
acct_ae3dce94e8,2024-07-30,0.07995893042764168,legit,,-520,520,0,90,610
acct_e2c55b2e57,2025-09-04,0.24652699212222826,legit,,-119,119,0,90,209
acct_2adbe95b5c,2024-09-28,0.29612007511760896,legit,,-460,460,0,90,550
acct_de819d9166,2024-02-18,0.20588854406077767,legit,,-683,683,0,90,773
acct_abe2193f2d,2025-08-15,0.1626911581814327,legit,,-139,139,0,90,229
acct_bb1e38d686,2024-10-23,0.37038470435413007,legit,,-435,435,0,90,525
acct_1afe618a86,2024-01-07,0.34863246413304116,legit,,-725,725,0,90,815
acct_d890ec16af,2025-06-04,0.12960191315659786,legit,,-211,211,0,90,301
acct_f10d06129a,2025-10-18,0.4033036230088328,legit,,-75,75,0,90,165
acct_50521a11cf,2024-12-05,0.2839944157780775,legit,,-392,392,0,90,482
acct_547a45fee2,2024-05-15,0.05327321134425175,legit,,-596,596,0,90,686
acct_aac6936dbc,2025-08-02,0.2881949443183738,legit,,-152,152,0,90,242
acct_b254d0a6da,2024-10-16,0.15290808793661104,legit,,-442,442,0,90,532
acct_54ceedbc59,2024-05-07,0.31487314035364905,legit,,-604,604,0,90,694
acct_4dca9ae2b3,2025-01-06,0.5044096925260947,legit,,-360,360,0,90,450
acct_6e533e8660,2025-04-24,0.2191218537681193,legit,,-252,252,0,90,342
acct_eed378e194,2025-04-01,0.25106143680363346,legit,,-275,275,0,90,365
acct_51d19ed836,2025-03-04,0.3846553623801888,legit,,-303,303,0,90,393
acct_a11181c116,2024-11-10,0.20877571374091616,legit,,-417,417,0,90,507
acct_8f4f0cbe89,2025-11-23,0.2860737768117444,legit,,-39,39,0,90,129
acct_98974412a1,2024-09-19,0.3164651584334598,legit,,-469,469,0,90,559
acct_3b35bbfc2d,2025-06-23,0.23558977059175068,legit,,-192,192,0,90,282
acct_ef4495ca02,2025-06-04,0.41557987957052656,legit,,-211,211,0,90,301
acct_6e44df7f92,2025-01-26,0.3072892688123306,legit,,-340,340,0,90,430
acct_fa478dd0bb,2024-02-17,0.4562930884027514,legit,,-684,684,0,90,774
acct_540cc4c493,2024-06-22,0.4447568138355257,legit,,-558,558,0,90,648
acct_d39bb9ed7c,2025-02-28,0.31510185322426604,legit,,-307,307,0,90,397
acct_6993bb815e,2025-11-04,0.10690216878610267,legit,,-58,58,0,90,148
acct_60cdbea703,2024-09-26,0.16727856973391902,legit,,-462,462,0,90,552
acct_bf9d24a742,2024-03-19,0.29766808635747904,legit,,-653,653,0,90,743
acct_d11c805a5f,2024-11-12,0.48401667810100224,legit,,-415,415,0,90,505
acct_15f6bb4cd1,2025-03-13,0.3585902222432661,legit,,-294,294,0,90,384
acct_69b934b340,2024-04-23,0.3894955605618395,legit,,-618,618,0,90,708
acct_6a6406175b,2024-09-06,0.1346804389690816,legit,,-482,482,0,90,572
acct_dcae697e69,2024-02-14,0.4189310566305038,legit,,-687,687,0,90,777
acct_1225b24fb6,2025-11-14,0.3219501423748453,legit,,-48,48,0,90,138
acct_f4aed0e021,2024-04-23,0.2745217224650745,legit,,-618,618,0,90,708
acct_ad8a65a9da,2024-02-03,0.24055170493127467,legit,,-698,698,0,90,788
acct_c512995452,2025-11-15,0.326894216110317,legit,,-47,47,0,90,137
acct_9378bda7c0,2024-03-16,0.14817700295768305,legit,,-656,656,0,90,746
acct_232ebcd84b,2025-09-04,0.12416900262068897,legit,,-119,119,0,90,209
acct_4b7f04ae46,2025-04-06,0.2766558691059342,legit,,-270,270,0,90,360
acct_5500195a07,2024-02-07,0.24676529962777513,legit,,-694,694,0,90,784
acct_2652eb61c2,2024-07-11,0.31009757602553334,legit,,-539,539,0,90,629
acct_98d00f191b,2024-12-04,0.17472148888997452,legit,,-393,393,0,90,483
acct_60e178bbb1,2024-01-03,0.21787470075430307,legit,,-729,729,0,90,819
acct_8a992bcef8,2025-10-16,0.19798876182621894,legit,,-77,77,0,90,167
acct_7a15f0c7c5,2024-12-23,0.029618775714991274,legit,,-374,374,0,90,464
acct_3f32a69f89,2024-03-18,0.1551358660332497,legit,,-654,654,0,90,744
acct_3a9c922064,2024-12-06,0.04150936851254672,legit,,-391,391,0,90,481
acct_3d48d338d9,2025-04-27,0.3841089036319787,legit,,-249,249,0,90,339
acct_0f094c13db,2024-07-23,0.2056653594611502,legit,,-527,527,0,90,617
acct_37649654c5,2025-06-16,0.2850175320911572,legit,,-199,199,0,90,289
acct_d19ee88645,2024-03-18,0.19398529743477763,legit,,-654,654,0,90,744
acct_1206278937,2024-01-17,0.3541330624631418,legit,,-715,715,0,90,805
acct_f6f4eb4923,2024-06-04,0.19268772480001847,legit,,-576,576,0,90,666
acct_b456e08d15,2024-10-16,0.15407962428100314,legit,,-442,442,0,90,532
acct_f211430d5a,2025-11-07,0.38895628630786594,legit,,-55,55,0,90,145
acct_190dab5532,2025-05-18,0.2279064481459403,legit,,-228,228,0,90,318
acct_67780f0c6e,2025-10-05,0.12007518132558212,legit,,-88,88,0,90,178
acct_d787027196,2025-08-09,0.29735193056446485,legit,,-145,145,0,90,235
acct_c597c7b895,2025-02-07,0.2972469999177277,legit,,-328,328,0,90,418
acct_f312c5206d,2024-07-14,0.2035724139218497,legit,,-536,536,0,90,626
acct_6c4f008337,2025-06-27,0.22126016372959045,legit,,-188,188,0,90,278
acct_f56a70f974,2025-11-14,0.20460577391629522,legit,,-48,48,0,90,138
acct_c55e963833,2025-05-07,0.4190138613095627,legit,,-239,239,0,90,329
acct_9d16dba7cb,2025-06-28,0.0,legit,,-187,187,0,90,277
acct_0cd9aa9c46,2024-12-10,0.19435060746429558,legit,,-387,387,0,90,477
acct_75b04abb94,2024-03-02,0.20075911222580647,legit,,-670,670,0,90,760
acct_a24162afbd,2024-05-05,0.16430426893599384,legit,,-606,606,0,90,696
acct_04eb6be93c,2024-07-16,0.16839170151659077,legit,,-534,534,0,90,624
acct_e1ea17556f,2025-09-08,0.2996616862974686,legit,,-115,115,0,90,205
acct_1ae88377b4,2024-06-18,0.19697730612485567,legit,,-562,562,0,90,652
acct_646cf76387,2025-10-29,0.14611621829418814,legit,,-64,64,0,90,154
acct_5a15e0eb8b,2025-03-26,0.4037600627757423,legit,,-281,281,0,90,371
acct_a686975963,2025-01-27,0.30413047404445864,legit,,-339,339,0,90,429
acct_7ac6d61e06,2024-06-21,0.21862945513923548,legit,,-559,559,0,90,649
acct_60b368b515,2024-08-13,0.4513083339850493,legit,,-506,506,0,90,596
acct_bce8fe8f70,2024-05-23,0.22741697715387033,legit,,-588,588,0,90,678
acct_0139728088,2024-10-11,0.38153708396264074,legit,,-447,447,0,90,537
acct_9b1a41ea42,2025-05-25,0.16331675693591377,legit,,-221,221,0,90,311
acct_9a79932a0e,2024-11-12,0.25122960208202777,legit,,-415,415,0,90,505
acct_ac90e53afc,2024-02-28,0.25003241249058156,legit,,-673,673,0,90,763
acct_ea0c504638,2024-06-21,0.5010002907274586,legit,,-559,559,0,90,649
acct_0a2924adae,2025-08-10,0.29034978956228447,legit,,-144,144,0,90,234
acct_7e2fe42556,2024-07-21,0.2891558732117873,legit,,-529,529,0,90,619
acct_eda801f4ca,2024-07-01,0.25454559933875187,legit,,-549,549,0,90,639
acct_eec3120be0,2024-02-12,0.2944628882554968,legit,,-689,689,0,90,779
acct_9554a6e871,2024-06-08,0.2795136771275405,legit,,-572,572,0,90,662
acct_9ffbeeab28,2025-05-14,0.24368654883335333,legit,,-232,232,0,90,322
acct_f045751bca,2025-12-01,0.3235653051724943,legit,,-31,31,0,90,121
acct_1475ac0d39,2024-09-08,0.13627763972329893,legit,,-480,480,0,90,570
acct_db933b3ecf,2025-07-29,0.6128537743146869,legit,,-156,156,0,90,246
acct_93bc2fac16,2025-03-30,0.26201714949520916,legit,,-277,277,0,90,367
acct_dc0ee6586b,2024-10-14,0.07052076989495593,legit,,-444,444,0,90,534
acct_f314285c9a,2024-10-30,0.1380129339172798,legit,,-428,428,0,90,518
acct_0686ba1f93,2025-08-28,0.1969032468579987,legit,,-126,126,0,90,216
acct_524d492bd1,2024-01-29,0.30664114820536886,legit,,-703,703,0,90,793
acct_4d3dbb1d18,2025-05-01,0.3182091429489783,legit,,-245,245,0,90,335
acct_43520329ba,2025-09-23,0.4704274203794815,legit,,-100,100,0,90,190
acct_2bf1a68f6f,2025-03-17,0.106974242686975,legit,,-290,290,0,90,380
acct_4c47efc888,2024-05-18,0.37258526391777835,legit,,-593,593,0,90,683
acct_43c551aceb,2024-05-01,0.3192799290141616,legit,,-610,610,0,90,700
acct_129584eceb,2025-04-04,0.26819078137834274,legit,,-272,272,0,90,362
acct_306e1f4f17,2025-05-05,0.19348943072261682,legit,,-241,241,0,90,331
acct_f8d02a6bed,2025-08-17,0.22001532890973283,legit,,-137,137,0,90,227
acct_a136a32704,2024-03-28,0.005366739211311006,legit,,-644,644,0,90,734
acct_6777c01575,2024-03-09,0.24026714121407666,legit,,-663,663,0,90,753
acct_07511546fa,2025-01-16,0.19182395205973157,legit,,-350,350,0,90,440
acct_ec3ec462b5,2025-05-17,0.29301514916401217,legit,,-229,229,0,90,319
acct_9076e8edd5,2024-11-09,0.14274923940466333,legit,,-418,418,0,90,508
acct_5afbce5569,2024-10-30,0.29885557638499316,legit,,-428,428,0,90,518
acct_e8ff510431,2024-01-21,0.3122923597548186,legit,,-711,711,0,90,801
acct_2540e4d138,2025-04-16,0.11225165497719894,legit,,-260,260,0,90,350
acct_8de9df42f8,2024-11-28,0.26067226490671425,legit,,-399,399,0,90,489
acct_7cbe1d0842,2024-08-19,0.1267323283974809,legit,,-500,500,0,90,590
acct_e8ffcfeffc,2024-10-20,0.15991624761950066,legit,,-438,438,0,90,528
acct_a86a14a9cc,2024-07-09,0.20648668594756994,legit,,-541,541,0,90,631
acct_1816dc90a2,2025-02-11,0.19625603058682473,legit,,-324,324,0,90,414
acct_0b22d528c4,2025-07-08,0.2922954996626457,legit,,-177,177,0,90,267
acct_eca57611e0,2024-01-24,0.29067934125697914,legit,,-708,708,0,90,798
acct_065067f274,2024-10-13,0.17843539988358667,legit,,-445,445,0,90,535
acct_3c7bce7227,2025-08-09,0.0,legit,,-145,145,0,90,235
acct_ab7d2cdc16,2024-03-16,0.3037971646907655,legit,,-656,656,0,90,746
acct_914951b281,2025-06-21,0.2285000808143904,legit,,-194,194,0,90,284
acct_e4e9ad97b9,2025-11-19,0.3383373114713266,legit,,-43,43,0,90,133
acct_c836224eb7,2024-09-05,0.06343479123041765,legit,,-483,483,0,90,573
acct_748e020fda,2025-09-15,0.11364365645289634,legit,,-108,108,0,90,198
acct_63c063586a,2024-08-31,0.4625811138984095,legit,,-488,488,0,90,578
acct_fb37101fb9,2024-09-06,0.0,legit,,-482,482,0,90,572
acct_35a6e2c1fd,2024-05-02,0.06834860480320293,legit,,-609,609,0,90,699
acct_8321767532,2024-03-24,0.19330717455130902,legit,,-648,648,0,90,738
acct_1394c358ad,2024-09-13,0.09107413503077341,legit,,-475,475,0,90,565
acct_28d2e88962,2025-02-26,0.2875047896779095,legit,,-309,309,0,90,399
acct_48416f892f,2024-04-06,0.306977958743571,legit,,-635,635,0,90,725
acct_fc5992f138,2025-07-31,0.33667289766136027,legit,,-154,154,0,90,244
acct_aa3af006f1,2025-09-15,0.2043480686821586,legit,,-108,108,0,90,198
acct_26d2d97795,2024-01-04,0.3233202351790312,legit,,-728,728,0,90,818
acct_2cb1f8d899,2024-11-30,0.05452029219276405,legit,,-397,397,0,90,487
acct_52a6d0f857,2024-06-28,0.2718867057668651,legit,,-552,552,0,90,642
acct_d7f04f1ba6,2025-09-18,0.4037133050536509,legit,,-105,105,0,90,195
acct_4f6b0077bb,2024-01-05,0.13922018511661682,legit,,-727,727,0,90,817
acct_66c5a9ef30,2025-01-01,0.11057197340802255,legit,,-365,365,0,90,455
acct_91a9c6cdac,2025-09-30,0.2579179962301895,legit,,-93,93,0,90,183
acct_d983c461eb,2024-06-11,0.19427058169225833,legit,,-569,569,0,90,659
acct_acba59d781,2024-06-10,0.0980084476322989,legit,,-570,570,0,90,660
acct_94e994afa7,2024-09-26,0.24418193194352128,legit,,-462,462,0,90,552
acct_ba279badd8,2025-01-15,0.1677271609170085,legit,,-351,351,0,90,441
acct_d096b82308,2025-02-27,0.43565073833579315,legit,,-308,308,0,90,398
acct_1240685745,2025-03-08,0.40240515207123106,legit,,-299,299,0,90,389
acct_db854875d7,2024-06-21,0.18600973807807641,legit,,-559,559,0,90,649
acct_69d7ff73a8,2024-06-06,0.24334287804923982,legit,,-574,574,0,90,664
acct_323b707c9d,2024-12-06,0.0462853228578253,legit,,-391,391,0,90,481
acct_bf88e3968f,2024-10-15,0.2337815671561101,legit,,-443,443,0,90,533
acct_5cc7d40b05,2025-09-14,0.33957018635595526,legit,,-109,109,0,90,199
acct_ed7362b7f5,2024-04-06,0.23021867421042824,legit,,-635,635,0,90,725
acct_55cc1ab7a6,2025-05-08,0.14597771680919744,legit,,-238,238,0,90,328
acct_d177f00690,2024-07-07,0.2873691216940811,legit,,-543,543,0,90,633
acct_7fe34dbd0e,2025-10-04,0.2940464232017066,legit,,-89,89,0,90,179
acct_316f9b6d35,2024-02-22,0.38876095562788276,legit,,-679,679,0,90,769
acct_c510f3639e,2024-04-16,0.34184110433635423,legit,,-625,625,0,90,715
acct_dd8a6f09da,2025-10-30,0.16651850565799797,legit,,-63,63,0,90,153
acct_294c1fd09a,2024-07-14,0.12953342367863768,legit,,-536,536,0,90,626
acct_c0da01cf4e,2024-01-07,0.2704782330100062,legit,,-725,725,0,90,815
acct_33a157b3a9,2024-11-12,0.08313850796432865,legit,,-415,415,0,90,505
acct_2daf5ec199,2024-09-30,0.07070651971374659,legit,,-458,458,0,90,548
acct_6713d0cdf2,2024-09-01,0.24362122143162881,legit,,-487,487,0,90,577
acct_b6c75d1718,2025-09-13,0.31345929920615356,legit,,-110,110,0,90,200
acct_32bea4f4fa,2025-09-30,0.2953555151240888,legit,,-93,93,0,90,183
acct_85d8e2211d,2025-09-23,0.35174479473968107,legit,,-100,100,0,90,190
acct_b680858ff4,2025-03-21,0.19925028930129968,legit,,-286,286,0,90,376
acct_747ec28f1b,2025-02-16,0.0822803342865786,legit,,-319,319,0,90,409
acct_8f8878adad,2024-01-10,0.13450328755826974,legit,,-722,722,0,90,812
acct_830a9c7eda,2024-11-30,0.0,legit,,-397,397,0,90,487
acct_a18fba2329,2025-05-24,0.24554070580793402,legit,,-222,222,0,90,312
acct_0f79e1f51d,2025-09-05,0.2621568466183916,legit,,-118,118,0,90,208
acct_c33fe8451b,2024-07-13,0.1206716370343284,legit,,-537,537,0,90,627
acct_87cb2e0d17,2025-01-03,0.25231929084008675,legit,,-363,363,0,90,453
acct_3ceff04ef1,2024-08-11,0.4180439100257597,legit,,-508,508,0,90,598
acct_7906d4693b,2025-04-05,0.15776286340462403,legit,,-271,271,0,90,361
acct_6e3bea5e2a,2025-06-10,0.22037369730072606,legit,,-205,205,0,90,295
acct_2bce1bf17e,2024-12-05,0.2987364705646528,legit,,-392,392,0,90,482
acct_f6f85bf046,2024-07-14,0.32078202955783264,legit,,-536,536,0,90,626
acct_dfe6059aa2,2024-09-05,0.17537968112747143,legit,,-483,483,0,90,573
acct_ca90238db4,2024-01-09,0.21786465115897807,legit,,-723,723,0,90,813
acct_8fa092efc7,2024-03-29,0.2754536441357469,legit,,-643,643,0,90,733
acct_12e3210952,2024-05-12,0.29580286413755363,legit,,-599,599,0,90,689
acct_bb26ff263f,2026-03-20,0.3286325916873032,new_legit,,78,0,1,78,0
acct_1385494d51,2026-03-02,0.15830204962452224,new_legit,,60,0,1,60,0
acct_b614e3dede,2026-03-15,0.27384978536410826,new_legit,,73,0,1,73,0
acct_eb188220c7,2026-02-16,0.21879700801010535,new_legit,,46,0,1,46,0
acct_4c060d16bc,2026-03-08,0.462666775873137,new_legit,,66,0,1,66,0
acct_d64bdeeef6,2026-01-14,0.13829913492579204,new_legit,,13,0,1,13,0
acct_ac35a685f7,2026-03-09,0.14497809297578673,new_legit,,67,0,1,67,0
acct_6f5db2b285,2026-01-16,0.3985620748621306,new_legit,,15,0,1,15,0
acct_875adeff9f,2026-03-08,0.1521650121158856,new_legit,,66,0,1,66,0
acct_7becad8407,2026-02-09,0.2712594993431228,new_legit,,39,0,1,39,0
acct_25c76f19aa,2026-02-23,0.16833752380252612,new_legit,,53,0,1,53,0
acct_0fbffd345b,2026-03-05,0.2958164217228173,new_legit,,63,0,1,63,0
acct_df503b8112,2026-02-23,0.24156987138859523,new_legit,,53,0,1,53,0
acct_34476ea7d0,2026-02-23,0.21580802887576714,new_legit,,53,0,1,53,0
acct_e38fdfa461,2026-02-04,0.24293876614924595,new_legit,,34,0,1,34,0
acct_c34101b9bf,2026-03-15,0.22590933330250174,new_legit,,73,0,1,73,0
acct_6116ba2f61,2026-03-10,0.3893766240762493,new_legit,,68,0,1,68,0
acct_0d02f36771,2026-01-19,0.11495800566514529,new_legit,,18,0,1,18,0
acct_a16e207e0c,2026-01-03,0.18797592576985672,new_legit,,2,0,1,2,0
acct_46491391cb,2026-01-17,0.39595472694492995,new_legit,,16,0,1,16,0
acct_bb30c9ad3a,2026-03-11,0.1464736738239668,new_legit,,69,0,1,69,0
acct_5b7d5ac3dc,2026-02-04,0.12301819367381747,new_legit,,34,0,1,34,0
acct_443fb03f40,2026-01-02,0.08269493404313583,new_legit,,1,0,1,1,0
acct_cfdb09c9ab,2026-02-01,0.17214715052422336,new_legit,,31,0,1,31,0
acct_0a335172d1,2026-02-21,0.24404213541280906,new_legit,,51,0,1,51,0
acct_4910c7f0d1,2026-03-20,0.16997851412437373,new_legit,,78,0,1,78,0
acct_e4ec9c7e54,2026-03-01,0.3285609402974059,new_legit,,59,0,1,59,0
acct_96a70b11e6,2026-01-26,0.08923331016150607,new_legit,,25,0,1,25,0
acct_3d285fba0f,2026-02-27,0.14989591760121956,new_legit,,57,0,1,57,0
acct_3ca5be1521,2026-01-09,0.38015713778954263,new_legit,,8,0,1,8,0
acct_07905eda77,2026-02-04,0.11919521291259719,new_legit,,34,0,1,34,0
acct_b4cf1ffdec,2026-01-25,0.12829174477896937,new_legit,,24,0,1,24,0
acct_052f000f86,2026-03-06,0.1937621869289833,new_legit,,64,0,1,64,0
acct_79ddc0b255,2026-01-26,0.20306574929786345,new_legit,,25,0,1,25,0
acct_3620862ec2,2026-02-08,0.14513111266300435,new_legit,,38,0,1,38,0
acct_83e16f18e4,2026-02-13,0.22912937721754545,new_legit,,43,0,1,43,0
acct_6258b26083,2026-01-23,0.30091174883856003,new_legit,,22,0,1,22,0
acct_85ad42304e,2026-01-18,0.20403873324793276,new_legit,,17,0,1,17,0
acct_961836606f,2026-03-15,0.046118453747906824,new_legit,,73,0,1,73,0
acct_2a074aedb7,2026-03-13,0.11437550073348042,new_legit,,71,0,1,71,0
acct_08c7efc16e,2026-02-08,0.20621178110577637,new_legit,,38,0,1,38,0
acct_bc00223cad,2026-01-16,0.22749270785662265,new_legit,,15,0,1,15,0
acct_f11b44838a,2026-01-13,0.10126768909377255,new_legit,,12,0,1,12,0
acct_15e71a99be,2026-02-05,0.196381969776735,new_legit,,35,0,1,35,0
acct_7f21ab5770,2026-02-26,0.14958400624254842,new_legit,,56,0,1,56,0
acct_cebf93931e,2026-02-21,0.3631477113927417,new_legit,,51,0,1,51,0
acct_8979bf2a51,2026-01-06,0.24901333270887555,new_legit,,5,0,1,5,0
acct_5786ef6c5c,2026-02-25,0.39942317793285864,new_legit,,55,0,1,55,0
acct_48c35bd924,2026-02-13,0.2192273718894318,new_legit,,43,0,1,43,0
acct_85cdf3e06c,2026-01-17,0.2566336968934061,new_legit,,16,0,1,16,0
acct_8ced602a05,2026-02-04,0.25007145418177285,new_legit,,34,0,1,34,0
acct_b97e8285b7,2026-01-04,0.10934175062121218,new_legit,,3,0,1,3,0
acct_84f26fd855,2026-02-25,0.32578347681289066,new_legit,,55,0,1,55,0
acct_c5cc6901b7,2026-03-15,0.24723334011283282,new_legit,,73,0,1,73,0
acct_01782c888d,2026-03-09,0.12332064788339654,new_legit,,67,0,1,67,0
acct_8614eddfa1,2026-02-07,0.2764710003213161,new_legit,,37,0,1,37,0
acct_463344f1fb,2026-02-06,0.0,new_legit,,36,0,1,36,0
acct_639a07c91a,2026-01-11,0.34428303838682406,new_legit,,10,0,1,10,0
acct_ffed6fb441,2026-02-02,0.1380925335999955,new_legit,,32,0,1,32,0
acct_15d75cbb4d,2026-03-12,0.31949555975666644,new_legit,,70,0,1,70,0
acct_d6427c43f2,2026-02-06,0.15115478823957854,new_legit,,36,0,1,36,0
acct_d5d380a370,2026-01-13,0.25583526510140364,new_legit,,12,0,1,12,0
acct_a7e9385843,2026-02-02,0.38235871779728864,new_legit,,32,0,1,32,0
acct_d8e8bbac49,2026-02-06,0.25597114989041064,new_legit,,36,0,1,36,0
acct_20eb91a12d,2026-01-09,0.2991498932084825,new_legit,,8,0,1,8,0
acct_ff1a78a261,2026-02-02,0.09430163246306508,new_legit,,32,0,1,32,0
acct_1dd75d14a7,2026-02-01,0.18932869822232753,new_legit,,31,0,1,31,0
acct_fd38784832,2026-03-11,0.28441483371519827,new_legit,,69,0,1,69,0
acct_d0e2713e46,2026-02-05,0.25184780667965806,new_legit,,35,0,1,35,0
acct_35745fc32f,2026-01-25,0.19725323723926627,new_legit,,24,0,1,24,0
acct_14ed8c2e0e,2026-01-03,0.23181034650064603,new_legit,,2,0,1,2,0
acct_fb214b163d,2026-02-22,0.0,new_legit,,52,0,1,52,0
acct_7428ff6558,2026-02-02,0.2842152952299263,new_legit,,32,0,1,32,0
acct_9bf9892070,2026-01-11,0.2645928348338454,new_legit,,10,0,1,10,0
acct_8806cd9eb2,2026-01-28,0.3842161691930406,new_legit,,27,0,1,27,0
acct_2abde37819,2026-03-02,0.2511373129121661,new_legit,,60,0,1,60,0
acct_7301bd2f78,2026-01-23,0.32444918940505685,new_legit,,22,0,1,22,0
acct_90578315c9,2026-02-06,0.2562592999696599,new_legit,,36,0,1,36,0
acct_a9b6705c4f,2026-01-01,0.0,new_legit,,0,0,1,0,0
acct_bbab7307d8,2026-02-07,0.17228790979819186,new_legit,,37,0,1,37,0
acct_2311eaf3dd,2026-03-05,0.1846903668582194,new_legit,,63,0,1,63,0
acct_d3917ea526,2026-03-10,0.300117837228173,new_legit,,68,0,1,68,0
acct_9b8ddb2987,2026-02-03,0.34880660702621846,new_legit,,33,0,1,33,0
acct_fe4267acad,2026-02-02,0.1904783292879339,new_legit,,32,0,1,32,0
acct_e482a7548e,2026-03-13,0.27058850645353594,new_legit,,71,0,1,71,0
acct_56de820609,2026-03-04,0.3701601872631193,new_legit,,62,0,1,62,0
acct_75ceed921c,2026-03-03,0.17415917254468424,new_legit,,61,0,1,61,0
acct_b8c4a36c09,2026-01-28,0.3048516105388504,new_legit,,27,0,1,27,0
acct_3d7d5b85f0,2026-03-07,0.24400715126420802,new_legit,,65,0,1,65,0
acct_d371c6a35a,2026-01-07,0.1907295835578513,new_legit,,6,0,1,6,0
acct_ff8c40a6dd,2026-01-06,0.25635584650612603,new_legit,,5,0,1,5,0
acct_49281d215f,2026-01-28,0.2957118368674445,new_legit,,27,0,1,27,0
acct_3067f45d61,2026-01-21,0.1840338321332693,new_legit,,20,0,1,20,0
acct_ffc28474b5,2026-02-18,0.2530307312177546,new_legit,,48,0,1,48,0
acct_7fc4bc661a,2026-01-06,0.4090458993274452,new_legit,,5,0,1,5,0
acct_9d3e9a7837,2026-01-16,0.2942604959235292,new_legit,,15,0,1,15,0
acct_8fd0d8c8d2,2026-01-05,0.21459248239620918,new_legit,,4,0,1,4,0
acct_ac7e3c26a1,2026-02-10,0.2757396557193623,new_legit,,40,0,1,40,0
acct_6b6263815e,2026-01-15,0.23896404990223882,new_legit,,14,0,1,14,0
acct_f0c4a416ae,2026-02-13,0.11421237354691252,new_legit,,43,0,1,43,0
acct_fbf5571cae,2026-03-03,0.10598152728513215,new_legit,,61,0,1,61,0
acct_bc6d6002bf,2026-01-06,0.17678882395469875,new_legit,,5,0,1,5,0
acct_855a503778,2026-01-21,0.41909868798886385,new_legit,,20,0,1,20,0
acct_5ecde246b3,2026-01-21,0.17773170151476725,new_legit,,20,0,1,20,0
acct_c56b499770,2026-01-13,0.16491830826662063,new_legit,,12,0,1,12,0
acct_44ed26d6ac,2026-01-26,0.38588971676113126,new_legit,,25,0,1,25,0
acct_41fc1aacb5,2026-02-21,0.1197261987851413,new_legit,,51,0,1,51,0
acct_0e18697528,2026-01-19,0.49312887091595514,new_legit,,18,0,1,18,0
acct_4abc13ed38,2026-03-02,0.109401505066078,new_legit,,60,0,1,60,0
acct_843fbfb133,2026-02-24,0.21580820178252286,new_legit,,54,0,1,54,0
acct_481bb8cf31,2026-01-24,0.3046125245905606,new_legit,,23,0,1,23,0
acct_09a9aa9500,2026-02-21,0.40395020028225637,new_legit,,51,0,1,51,0
acct_e8fd676b00,2026-02-06,0.16602116969870392,new_legit,,36,0,1,36,0
acct_a60bc028ef,2026-03-04,0.29870844420982046,new_legit,,62,0,1,62,0
acct_59d04d1515,2026-01-19,0.11666625040109706,new_legit,,18,0,1,18,0
acct_be3a9dce13,2026-01-03,0.04400911280435549,new_legit,,2,0,1,2,0
acct_fadc55ddfa,2026-02-01,0.1303554843875728,new_legit,,31,0,1,31,0
acct_fe9403497f,2026-03-11,0.10222102322991289,new_legit,,69,0,1,69,0
acct_c0947ee25c,2026-01-20,0.10005981741759647,new_legit,,19,0,1,19,0
acct_ae894077ad,2026-02-12,0.0,new_legit,,42,0,1,42,0
acct_808e7905f3,2026-03-07,0.17281403522785807,new_legit,,65,0,1,65,0
acct_c99dcaf1b6,2026-03-15,0.15945505121280346,new_legit,,73,0,1,73,0
acct_831adfc5a8,2026-02-20,0.15864574407108498,new_legit,,50,0,1,50,0
acct_998b35be80,2026-03-21,0.3080923463199198,new_legit,,79,0,1,79,0
acct_4896125724,2026-01-26,0.21576952743274014,new_legit,,25,0,1,25,0
acct_50e6be7305,2026-02-10,0.1364619711151963,new_legit,,40,0,1,40,0
acct_df19f2eac8,2026-03-08,0.14349038731025832,new_legit,,66,0,1,66,0
acct_f329839c87,2026-02-10,0.23700243142545704,new_legit,,40,0,1,40,0
acct_a3c973bee2,2026-02-12,0.12553720668083998,new_legit,,42,0,1,42,0
acct_63bea1174f,2026-02-22,0.3191894339700595,new_legit,,52,0,1,52,0
acct_bc514d8482,2026-02-13,0.17519372658577517,new_legit,,43,0,1,43,0
acct_8e6782080d,2026-02-26,0.234549304703531,new_legit,,56,0,1,56,0
acct_b5cd539188,2026-02-21,0.1332409062736726,new_legit,,51,0,1,51,0
acct_543b3d1638,2026-01-01,0.2270496229021164,new_legit,,0,0,1,0,0
acct_ab807c72b2,2026-03-05,0.12550661643799008,new_legit,,63,0,1,63,0
acct_255c67e96e,2026-01-06,0.05772326697334751,new_legit,,5,0,1,5,0
